"work_id","work_title","source_refs","surface_word","normalized_word","lexical_status","renderings","reason","source_name","source_id","license"
"etz-yosef-on-esther-rabbah","Etz Yosef on Esther Rabbah","Etz Yosef on Esther Rabbah, Petichta 11:10","אומן","אומנ","Potential","fastener with threaded hole / nut / artisan, skilled craft worker who makes or creates things by hand / artisan","Potential gloss contains noisy term: nut.","Wikidata Lexeme; Wikidata Lexeme; Wikidata Lexeme","L204490; L204494; L63773","CC0; CC0; CC0"
"etz-yosef-on-esther-rabbah","Etz Yosef on Esther Rabbah","Etz Yosef on Esther Rabbah, Petichta 3:5; Etz Yosef on Esther Rabbah, Petichta 3:21; Etz Yosef on Esther Rabbah, Petichta 11:26; Etz Yosef on Esther Rabbah, Petichta 11:32; Etz Yosef on Esther Rabbah 1:1:17","אמת","אמת","Potential","truth, what is in accord with fact or reality / truth / fright / concrete / an idol (as a bugbear) / dread / fear / horror / idol / terrible / to die (literally / figuratively) / causatively / to kill / × at all / × crying / (be) dead (body / man / a mother (as the bond of the family) / in a wide sense (both literally and figuratively [like father]) / dam / mother / × parting. / a maid-servant / female slave / (hand-) bondmaid(-woman) / maid(-servant). / properly / a mother (i.e. unit of measure / the fore-arm (below the elbow) / i.e. a cubit / also a door-base (as a bond of the entrance) / cubit / + hundred (by exchange for 3967 ) / measure / a collection / i.e. community of persons / nation / people. / stability / (figuratively) certainty / trustworthiness / assured(-ly) / establishment / faithful / right","Potential gloss contains noisy term: female slave.","Wikidata Lexeme; Wikidata Lexeme; Wikidata Lexeme; OpenScriptures morphHB; OpenScriptures morphHB; OpenScriptures morphHB; OpenScriptures morphHB; OpenScriptures morphHB; OpenScriptures morphHB; OpenScriptures HebrewLexicon","L204507; L204788; L64006; H367; H4191; H517; H519; H520; H523; H571","CC0; CC0; CC0; CC BY 4.0; CC BY 4.0; CC BY 4.0; CC BY 4.0; CC BY 4.0; CC BY 4.0; CC BY 4.0"
"etz-yosef-on-esther-rabbah","Etz Yosef on Esther Rabbah","Etz Yosef on Esther Rabbah, Petichta 3:5; Etz Yosef on Esther Rabbah, Petichta 3:21; Etz Yosef on Esther Rabbah, Petichta 11:26; Etz Yosef on Esther Rabbah, Petichta 11:32; Etz Yosef on Esther Rabbah 1:1:17","אמת","אמת","Potential","truth, what is in accord with fact or reality / truth / fright / concrete / an idol (as a bugbear) / dread / fear / horror / idol / terrible / to die (literally / figuratively) / causatively / to kill / × at all / × crying / (be) dead (body / man / a mother (as the bond of the family) / in a wide sense (both literally and figuratively [like father]) / dam / mother / × parting. / a maid-servant / female slave / (hand-) bondmaid(-woman) / maid(-servant). / properly / a mother (i.e. unit of measure / the fore-arm (below the elbow) / i.e. a cubit / also a door-base (as a bond of the entrance) / cubit / + hundred (by exchange for 3967 ) / measure / a collection / i.e. community of persons / nation / people. / stability / (figuratively) certainty / trustworthiness / assured(-ly) / establishment / faithful / right","Potential gloss contains noisy term: ass.","Wikidata Lexeme; Wikidata Lexeme; Wikidata Lexeme; OpenScriptures morphHB; OpenScriptures morphHB; OpenScriptures morphHB; OpenScriptures morphHB; OpenScriptures morphHB; OpenScriptures morphHB; OpenScriptures HebrewLexicon","L204507; L204788; L64006; H367; H4191; H517; H519; H520; H523; H571","CC0; CC0; CC0; CC BY 4.0; CC BY 4.0; CC BY 4.0; CC BY 4.0; CC BY 4.0; CC BY 4.0; CC BY 4.0"
"etz-yosef-on-esther-rabbah","Etz Yosef on Esther Rabbah","Etz Yosef on Esther Rabbah 1:1:16","באמת","באמת","Potential","properly / a mother (i.e. unit of measure / the fore-arm (below the elbow) / i.e. a cubit / also a door-base (as a bond of the entrance) / cubit / + hundred (by exchange for 3967 ) / measure / stability / (figuratively) certainty / truth / trustworthiness / assured(-ly) / establishment / faithful / right / truth, what is in accord with fact or reality / fright / concrete / an idol (as a bugbear) / dread / fear / horror / idol / terrible / to die (literally / figuratively) / causatively / to kill / × at all / × crying / (be) dead (body / man / a mother (as the bond of the family) / in a wide sense (both literally and figuratively [like father]) / dam / mother / × parting. / a maid-servant / female slave / (hand-) bondmaid(-woman) / maid(-servant). / a collection / i.e. community of persons / nation / people.","Potential gloss contains noisy term: female slave.","OpenScriptures morphHB; OpenScriptures morphHB; Wikidata Lexeme; Wikidata Lexeme; Wikidata Lexeme; OpenScriptures morphHB; OpenScriptures morphHB; OpenScriptures morphHB; OpenScriptures morphHB; OpenScriptures morphHB","H520; H571; L204507; L204788; L64006; H367; H4191; H517; H519; H523","CC BY 4.0; CC BY 4.0; CC0; CC0; CC0; CC BY 4.0; CC BY 4.0; CC BY 4.0; CC BY 4.0; CC BY 4.0"
"etz-yosef-on-esther-rabbah","Etz Yosef on Esther Rabbah","Etz Yosef on Esther Rabbah 1:1:16","באמת","באמת","Potential","properly / a mother (i.e. unit of measure / the fore-arm (below the elbow) / i.e. a cubit / also a door-base (as a bond of the entrance) / cubit / + hundred (by exchange for 3967 ) / measure / stability / (figuratively) certainty / truth / trustworthiness / assured(-ly) / establishment / faithful / right / truth, what is in accord with fact or reality / fright / concrete / an idol (as a bugbear) / dread / fear / horror / idol / terrible / to die (literally / figuratively) / causatively / to kill / × at all / × crying / (be) dead (body / man / a mother (as the bond of the family) / in a wide sense (both literally and figuratively [like father]) / dam / mother / × parting. / a maid-servant / female slave / (hand-) bondmaid(-woman) / maid(-servant). / a collection / i.e. community of persons / nation / people.","Potential gloss contains noisy term: ass.","OpenScriptures morphHB; OpenScriptures morphHB; Wikidata Lexeme; Wikidata Lexeme; Wikidata Lexeme; OpenScriptures morphHB; OpenScriptures morphHB; OpenScriptures morphHB; OpenScriptures morphHB; OpenScriptures morphHB","H520; H571; L204507; L204788; L64006; H367; H4191; H517; H519; H523","CC BY 4.0; CC BY 4.0; CC0; CC0; CC0; CC BY 4.0; CC BY 4.0; CC BY 4.0; CC BY 4.0; CC BY 4.0"
"etz-yosef-on-esther-rabbah","Etz Yosef on Esther Rabbah","Etz Yosef on Esther Rabbah 1:1:11","בבית","בבית","Potential","a house (in the greatest variation of applications / especially family / etc.) / court / daughter / door / + dungeon / family / house. / Beth-El / a place in Palestine / Beth-el. / Beth-Lechem / Bethlehem. / Beth-le-Aphrah / house of Aphrah. / Beth-Shean / Beth-Shan / Beth-shean / Beth-Shan. / Beth-Shemesh / Beth-shemesh. / byte / home, dwelling-place used as a permanent residence / home / house / Bajith / Bajith.","Potential gloss contains noisy term: byte.","OpenScriptures morphHB; OpenScriptures morphHB; OpenScriptures morphHB; OpenScriptures morphHB; OpenScriptures morphHB; OpenScriptures morphHB; OpenScriptures morphHB; Wikidata Lexeme; Wikidata Lexeme; Wikidata Lexeme; Wikidata Lexeme; OpenScriptures HebrewLexicon","H1004; H1005; H1008; H1035; H1036; H1052; H1053; L205563; L205757; L491142; L64262; H1006","CC BY 4.0; CC BY 4.0; CC BY 4.0; CC BY 4.0; CC BY 4.0; CC BY 4.0; CC BY 4.0; CC0; CC0; CC0; CC0; CC BY 4.0"
"etz-yosef-on-esther-rabbah","Etz Yosef on Esther Rabbah","Etz Yosef on Esther Rabbah 1:1:11","בימים","בימימ","Potential","a day (as the warm hours) / whether literal (from sunrise to sunset / from one sunset to the next) / figurative (a space of time defined by an associated term) / (often used adverb) / age / always / chronicals / a sea (as breaking in noisy surf) / large body of water / specifically (with the article) / the Mediterranean Sea / sometimes a large river / an artifical basin / locally / the west / daylight / sea","Potential gloss contains noisy term: ass.","OpenScriptures morphHB; OpenScriptures morphHB; Wikidata Lexeme; Wikidata Lexeme","H3117; H3220; L65548; L65608","CC BY 4.0; CC BY 4.0; CC0; CC0"
"etz-yosef-on-esther-rabbah","Etz Yosef on Esther Rabbah","Etz Yosef on Esther Rabbah, Petichta 1:8; Etz Yosef on Esther Rabbah, Petichta 3:22; Etz Yosef on Esther Rabbah, Petichta 4:5; Etz Yosef on Esther Rabbah, Petichta 4:11; Etz Yosef on Esther Rabbah, Petichta 5:1","בית","בית","Potential","byte / home, dwelling-place used as a permanent residence / home / house / a house (in the greatest variation of applications / especially family / etc.) / court / daughter / door / + dungeon / family / house. / Bajith / a place in Palestine / Bajith. / Beth-Aven / Beth-aven. / Beth-El / Beth-el. / Beth-Arbel / Beth-Arbel. / Beth-Baal-Meon / Beth-baal-meon. Compare 1186 and 1194 . / Beth-Biri / Bethbirei.","בית/הבית byte homograph should not be a default Hebrew-context match.","Wikidata Lexeme; Wikidata Lexeme; Wikidata Lexeme; Wikidata Lexeme; OpenScriptures HebrewLexicon; OpenScriptures HebrewLexicon; OpenScriptures HebrewLexicon; OpenScriptures morphHB; OpenScriptures morphHB; OpenScriptures morphHB; OpenScriptures morphHB; OpenScriptures morphHB","L205563; L205757; L491142; L64262; H1004; H1005; H1006; H1007; H1008; H1009; H1010; H1011","CC0; CC0; CC0; CC0; CC BY 4.0; CC BY 4.0; CC BY 4.0; CC BY 4.0; CC BY 4.0; CC BY 4.0; CC BY 4.0; CC BY 4.0"
"etz-yosef-on-esther-rabbah","Etz Yosef on Esther Rabbah","Etz Yosef on Esther Rabbah, Petichta 1:8; Etz Yosef on Esther Rabbah, Petichta 3:22; Etz Yosef on Esther Rabbah, Petichta 4:5; Etz Yosef on Esther Rabbah, Petichta 4:11; Etz Yosef on Esther Rabbah, Petichta 5:1","בית","בית","Potential","byte / home, dwelling-place used as a permanent residence / home / house / a house (in the greatest variation of applications / especially family / etc.) / court / daughter / door / + dungeon / family / house. / Bajith / a place in Palestine / Bajith. / Beth-Aven / Beth-aven. / Beth-El / Beth-el. / Beth-Arbel / Beth-Arbel. / Beth-Baal-Meon / Beth-baal-meon. Compare 1186 and 1194 . / Beth-Biri / Bethbirei.","Potential gloss contains noisy term: byte.","Wikidata Lexeme; Wikidata Lexeme; Wikidata Lexeme; Wikidata Lexeme; OpenScriptures HebrewLexicon; OpenScriptures HebrewLexicon; OpenScriptures HebrewLexicon; OpenScriptures morphHB; OpenScriptures morphHB; OpenScriptures morphHB; OpenScriptures morphHB; OpenScriptures morphHB","L205563; L205757; L491142; L64262; H1004; H1005; H1006; H1007; H1008; H1009; H1010; H1011","CC0; CC0; CC0; CC0; CC BY 4.0; CC BY 4.0; CC BY 4.0; CC BY 4.0; CC BY 4.0; CC BY 4.0; CC BY 4.0; CC BY 4.0"
"etz-yosef-on-esther-rabbah","Etz Yosef on Esther Rabbah","Etz Yosef on Esther Rabbah, Petichta 1:9","במדרגת","במדרגת","Potential","degree, the position of a particular note on a scale relative to the tonic / degree / rank, a military status / military rank / rank, a number assigned to an item in relation to other items / rank","Potential gloss contains noisy term: ass.","Wikidata Lexeme; Wikidata Lexeme","L64748; L66062","CC0; CC0"
"etz-yosef-on-esther-rabbah","Etz Yosef on Esther Rabbah","Etz Yosef on Esther Rabbah, Petichta 8:1","במה","במה","Potential","an elevation / height / high place / wave. / Bamah / a place in Palestine / Bamah. See also 1120 . / (as indefinitely) that / + what. / properly / interrogative what? (including how? why? when? ) / but also exclamation / what! (including how! ) / indefinitely what (including whatever / and even relatively / that which ) / often used with prefixes in various adverbial","Potential gloss contains noisy term: lama.","OpenScriptures HebrewLexicon; OpenScriptures HebrewLexicon; OpenScriptures morphHB; OpenScriptures morphHB","H1116; H1117; H3964; H4100","CC BY 4.0; CC BY 4.0; CC BY 4.0; CC BY 4.0"
"etz-yosef-on-esther-rabbah","Etz Yosef on Esther Rabbah","Etz Yosef on Esther Rabbah, Petichta 11:11; Etz Yosef on Esther Rabbah, Petichta 11:12","בתי","בתי","Potential","byte / home, dwelling-place used as a permanent residence / home / house / a house (in the greatest variation of applications / especially family / etc.) / court / daughter / door / + dungeon / family / house. / a daughter (used in the same wide sense as other terms of relationship / literally and figuratively) / apple (of the eye) / branch / company / × first / × old","Potential gloss contains noisy term: byte.","Wikidata Lexeme; Wikidata Lexeme; OpenScriptures morphHB; OpenScriptures morphHB; OpenScriptures morphHB","L491142; L64262; H1004; H1005; H1323","CC0; CC0; CC BY 4.0; CC BY 4.0; CC BY 4.0"
"etz-yosef-on-esther-rabbah","Etz Yosef on Esther Rabbah","Etz Yosef on Esther Rabbah, Petichta 4:4; Etz Yosef on Esther Rabbah, Petichta 5:5; Etz Yosef on Esther Rabbah, Petichta 5:6; Etz Yosef on Esther Rabbah, Petichta 5:7; Etz Yosef on Esther Rabbah, Petichta 5:17","הבית","הבית","Potential","a house (in the greatest variation of applications / especially family / etc.) / court / daughter / door / + dungeon / family / Bajith / a place in Palestine / Bajith. / byte / home, dwelling-place used as a permanent residence / home / house / house. / Beth-Aven / Beth-aven. / Beth-El / Beth-el. / Beth-Arbel / Beth-Arbel. / Beth-Baal-Meon / Beth-baal-meon. Compare 1186 and 1194 . / Beth-Biri / Bethbirei.","בית/הבית byte homograph should not be a default Hebrew-context match.","OpenScriptures morphHB; OpenScriptures morphHB; Wikidata Lexeme; Wikidata Lexeme; Wikidata Lexeme; Wikidata Lexeme; OpenScriptures HebrewLexicon; OpenScriptures morphHB; OpenScriptures morphHB; OpenScriptures morphHB; OpenScriptures morphHB; OpenScriptures morphHB","H1004; H1006; L205563; L205757; L491142; L64262; H1005; H1007; H1008; H1009; H1010; H1011","CC BY 4.0; CC BY 4.0; CC0; CC0; CC0; CC0; CC BY 4.0; CC BY 4.0; CC BY 4.0; CC BY 4.0; CC BY 4.0; CC BY 4.0"
"etz-yosef-on-esther-rabbah","Etz Yosef on Esther Rabbah","Etz Yosef on Esther Rabbah, Petichta 4:4; Etz Yosef on Esther Rabbah, Petichta 5:5; Etz Yosef on Esther Rabbah, Petichta 5:6; Etz Yosef on Esther Rabbah, Petichta 5:7; Etz Yosef on Esther Rabbah, Petichta 5:17","הבית","הבית","Potential","a house (in the greatest variation of applications / especially family / etc.) / court / daughter / door / + dungeon / family / Bajith / a place in Palestine / Bajith. / byte / home, dwelling-place used as a permanent residence / home / house / house. / Beth-Aven / Beth-aven. / Beth-El / Beth-el. / Beth-Arbel / Beth-Arbel. / Beth-Baal-Meon / Beth-baal-meon. Compare 1186 and 1194 . / Beth-Biri / Bethbirei.","Potential gloss contains noisy term: byte.","OpenScriptures morphHB; OpenScriptures morphHB; Wikidata Lexeme; Wikidata Lexeme; Wikidata Lexeme; Wikidata Lexeme; OpenScriptures HebrewLexicon; OpenScriptures morphHB; OpenScriptures morphHB; OpenScriptures morphHB; OpenScriptures morphHB; OpenScriptures morphHB","H1004; H1006; L205563; L205757; L491142; L64262; H1005; H1007; H1008; H1009; H1010; H1011","CC BY 4.0; CC BY 4.0; CC0; CC0; CC0; CC0; CC BY 4.0; CC BY 4.0; CC BY 4.0; CC BY 4.0; CC BY 4.0; CC BY 4.0"
"etz-yosef-on-esther-rabbah","Etz Yosef on Esther Rabbah","Etz Yosef on Esther Rabbah, Petichta 4:6","הוצאת","הוצאת","Potential","to go (causatively / bring ) out / in a great variety of applications / literally and figuratively / direct and proxim. / × after / appear / × assuredly / issue / i.e. (human) excrement / that (which) cometh from (out). / excrement / generally / dirt / figuratively / pollution / dung / filth(-iness). Marg. for 2716 .","Potential gloss contains noisy term: ass.","Wikidata Lexeme; Wikidata Lexeme; OpenScriptures morphHB; Wikidata Lexeme; OpenScriptures morphHB; OpenScriptures morphHB","L207363; L207371; H3318; L217446; H6627; H6675","CC0; CC0; CC BY 4.0; CC0; CC BY 4.0; CC BY 4.0"
"etz-yosef-on-esther-rabbah","Etz Yosef on Esther Rabbah","Etz Yosef on Esther Rabbah, Petichta 5:18; Etz Yosef on Esther Rabbah, Petichta 7:2","הרע","הרע","Potential","bad / (as noun) evil (natural / moral) / adversity / affliction / calamity / displease(-ure) / distress / an associate (more / less close) / brother / companion / fellow / friend / husband / lover / properly / to spoil (literally / by breaking to pieces) / figuratively / to make ( / be ) good for nothing / i.e. bad (physically / socially","Potential gloss contains noisy term: ass.","OpenScriptures morphHB; OpenScriptures morphHB; OpenScriptures morphHB","H7451; H7453; H7489","CC BY 4.0; CC BY 4.0; CC BY 4.0"
