lookup_shard,normalized,surface,hebrew,display_section,display_label,route_family,route_type,match_type,language,definition_or_claim,plain_note,phrase_hebrew,phrase_focus,phrase_context,source_ref,work_id,work_title,raw_score,score_handicap,adjusted_score,confidence_percent,answer_score,answer_eligible,answer_role,context_rank_score,part_of_speech,meaning_quality,form_of,morphology,source_row_count,source_names,source_families,source_ids,licenses,license_urls,source_urls,fields_used,source_notes,card_id
05d0-05d0-05e9,אאשמ,אֵאָשֵׁם,אֵאָשֵׁם,strict_hebrew,Hebrew form match,wiktionary_definition,form,inflected_form,Hebrew,form of נאשם,"Form-reference route; useful evidence, not a stronger definition than a sourced direct meaning.",,,,,,,84,0,84,84,,false,form_reference,,verb,form_reference,"{""lemma"":""נאשם"",""normalized_lemma"":""נאשמ"",""tags"":[""feminine"",""first-person"",""future"",""masculine"",""singular""]}",,1,Hebrew Wiktionary data via Kaikki/Wiktextract,kaikki,kaikki-5ef3fca7ca3285ba,CC BY-SA 4.0 / GFDL,https://en.wiktionary.org/wiki/Wiktionary:Copyrights,https://kaikki.org/dictionary/Hebrew/index.html,forms; form tags; lemma pointer,Kaikki Hebrew JSONL line 13721. Form route points back to the licensed lemma row; inherited lemma gloss is evidence only.,def-kaikki-form-7fadc1a99cfe846e
05d0-05d0-05e9,אאשמ,אֶאֱשַׂם,אֶאֱשַׂם,strict_hebrew,Hebrew form match,wiktionary_definition,form,inflected_form,Hebrew,form of אשם,"Form-reference route; useful evidence, not a stronger definition than a sourced direct meaning.",,,,,,,84,0,84,84,,false,form_reference,,verb,form_reference,"{""lemma"":""אשם"",""normalized_lemma"":""אשמ"",""tags"":[""feminine"",""first-person"",""future"",""masculine"",""singular""]}",,1,Hebrew Wiktionary data via Kaikki/Wiktextract,kaikki,kaikki-d610bea7f651212e,CC BY-SA 4.0 / GFDL,https://en.wiktionary.org/wiki/Wiktionary:Copyrights,https://kaikki.org/dictionary/Hebrew/index.html,forms; form tags; lemma pointer,Kaikki Hebrew JSONL line 12197. Form route points back to the licensed lemma row; inherited lemma gloss is evidence only.,def-kaikki-form-e9f9778b3e59c821
05d0-05d0-05e9,אאשפז,אֲאַשְׁפֵּז,אֲאַשְׁפֵּז,strict_hebrew,Hebrew form match,wiktionary_definition,form,inflected_form,Hebrew,form of אשפז,"Form-reference route; useful evidence, not a stronger definition than a sourced direct meaning.",,,,,,,84,0,84,84,,false,form_reference,,verb,form_reference,"{""lemma"":""אשפז"",""normalized_lemma"":""אשפז"",""tags"":[""feminine"",""first-person"",""future"",""masculine"",""singular""]}",,1,Hebrew Wiktionary data via Kaikki/Wiktextract,kaikki,kaikki-1f7310357578b40f,CC BY-SA 4.0 / GFDL,https://en.wiktionary.org/wiki/Wiktionary:Copyrights,https://kaikki.org/dictionary/Hebrew/index.html,forms; form tags; lemma pointer,Kaikki Hebrew JSONL line 16437. Form route points back to the licensed lemma row; inherited lemma gloss is evidence only.,def-kaikki-form-d6f9fb07d2b981a4
05d0-05d0-05e9,אאשאלה,אאשאלה,אאשאלה,phrase_evidence,Licensed phrase use,source_phrase_evidence,phrase_evidence,licensed phrase occurrence,Hebrew/Aramaic,Usage context only; no meaning is forced by this phrase row.,,וסימן לשירות שבתלים אאשאלה בלא רמיזהה ובלבד,אאשאלה,וסימן; לשירות; שבתלים; בלא; רמיזהה; ובלבד,"Abudarham, Shabbat Prayers, The Conclusion of Shabbat:1",abudarham,Abudarham,100,0,100,100,,false,evidence,,,,,,1,"Abudarham. Lisbon, 1489.",hebrew_source_text,source-version-03b64afe2cc6056e,Public Domain,https://creativecommons.org/publicdomain/mark/1.0/,https://www.sefaria.org/Abudarham%2C_Shabbat_Prayers%2C_The_Conclusion_of_Shabbat:1,hebrew; source_ref; version_title; version_source; license,Hebrew phrase evidence only. No English translation or inferred meaning is imported from this row.,phrase-78c91abc215a7361
05d0-05d0-05ea,אאתגר,אֲאַתְגֵּר,אֲאַתְגֵּר,strict_hebrew,Hebrew form match,wiktionary_definition,form,inflected_form,Hebrew,form of אתגר,"Form-reference route; useful evidence, not a stronger definition than a sourced direct meaning.",,,,,,,84,0,84,84,,false,form_reference,,verb,form_reference,"{""lemma"":""אתגר"",""normalized_lemma"":""אתגר"",""tags"":[""feminine"",""first-person"",""future"",""masculine"",""singular""]}",,1,Hebrew Wiktionary data via Kaikki/Wiktextract,kaikki,kaikki-f929b4fbed5aada7,CC BY-SA 4.0 / GFDL,https://en.wiktionary.org/wiki/Wiktionary:Copyrights,https://kaikki.org/dictionary/Hebrew/index.html,forms; form tags; lemma pointer,Kaikki Hebrew JSONL line 3913. Form route points back to the licensed lemma row; inherited lemma gloss is evidence only.,def-kaikki-form-d0b94e555f6ce7c5
05d0-05d0-05ea,אאתר,אֲאַתֵּר,אֲאַתֵּר,strict_hebrew,Hebrew form match,wiktionary_definition,form,inflected_form,Hebrew,form of איתר,"Form-reference route; useful evidence, not a stronger definition than a sourced direct meaning.",,,,,,,84,0,84,84,,false,form_reference,,verb,form_reference,"{""lemma"":""איתר"",""normalized_lemma"":""איתר"",""tags"":[""feminine"",""first-person"",""future"",""masculine"",""singular""]}",,1,Hebrew Wiktionary data via Kaikki/Wiktextract,kaikki,kaikki-7b8e24bb7e8aeadf,CC BY-SA 4.0 / GFDL,https://en.wiktionary.org/wiki/Wiktionary:Copyrights,https://kaikki.org/dictionary/Hebrew/index.html,forms; form tags; lemma pointer,Kaikki Hebrew JSONL line 14167. Form route points back to the licensed lemma row; inherited lemma gloss is evidence only.,def-kaikki-form-19624a04a157c4e6
05d0-05d0-05ea,אאתר,אֲאֻתַּר,אֲאֻתַּר,strict_hebrew,Hebrew form match,wiktionary_definition,form,inflected_form,Hebrew,form of אותר,"Form-reference route; useful evidence, not a stronger definition than a sourced direct meaning.",,,,,,,84,0,84,84,,false,form_reference,,verb,form_reference,"{""lemma"":""אותר"",""normalized_lemma"":""אותר"",""tags"":[""feminine"",""first-person"",""future"",""masculine"",""singular""]}",,1,Hebrew Wiktionary data via Kaikki/Wiktextract,kaikki,kaikki-be136e58963bb35b,CC BY-SA 4.0 / GFDL,https://en.wiktionary.org/wiki/Wiktionary:Copyrights,https://kaikki.org/dictionary/Hebrew/index.html,forms; form tags; lemma pointer,Kaikki Hebrew JSONL line 12462. Form route points back to the licensed lemma row; inherited lemma gloss is evidence only.,def-kaikki-form-87e8ffaf2d99c037
05d0-05d1,אב,אב,אב,lemma,Hebrew lemma match,wiktionary_definition,lemma,lemma,Hebrew,"Av (the eleventh month of the civil year and the fifth month of the ecclesiastical year in the Jewish calendar, after Tammuz and before Elul)",,,,,,,,100,20,80,94,100,true,answer,,name,definition,,,1,Hebrew Wiktionary data via Kaikki/Wiktextract,kaikki,kaikki-040549ef29804805,CC BY-SA 4.0 / GFDL,https://en.wiktionary.org/wiki/Wiktionary:Copyrights,https://kaikki.org/dictionary/Hebrew/index.html,word; part of speech; glosses; forms/tags without examples,Kaikki Hebrew JSONL line 391. Examples and quotation translations excluded.,def-kaikki-lemma-441fe4775f827f64
05d0-05d1,אב,אב,אב,lemma,Hebrew lemma match,wiktionary_definition,lemma,lemma,Hebrew,"father (a male parent, especially of a human; a male who parents a child (which he has sired, adopted, fostered, taken as his own, etc.)); ancestor, forefather; progenitor; originator; prototype",,,,,,,,100,20,80,94,100,true,answer,,noun,definition,,,1,Hebrew Wiktionary data via Kaikki/Wiktextract,kaikki,kaikki-f90232b1765bc153,CC BY-SA 4.0 / GFDL,https://en.wiktionary.org/wiki/Wiktionary:Copyrights,https://kaikki.org/dictionary/Hebrew/index.html,word; part of speech; glosses; forms/tags without examples,Kaikki Hebrew JSONL line 389. Examples and quotation translations excluded.,def-kaikki-lemma-9bbfdccb25ab4a2d
05d0-05d1,אב,אב,אב,lemma,Hebrew lemma match,wiktionary_definition,lemma,lemma,Hebrew,"swelling, spreading.; the young shoots of a tree, opposed to the branches growing directly from the trunk.; state of growth, development",,,,,,,,100,20,80,94,100,true,answer,,noun,definition,,,1,Hebrew Wiktionary data via Kaikki/Wiktextract,kaikki,kaikki-edd995dcf582df32,CC BY-SA 4.0 / GFDL,https://en.wiktionary.org/wiki/Wiktionary:Copyrights,https://kaikki.org/dictionary/Hebrew/index.html,word; part of speech; glosses; forms/tags without examples,Kaikki Hebrew JSONL line 392. Examples and quotation translations excluded.,def-kaikki-lemma-a1e8f2c56def7326
05d0-05d1,אב,אב,אב,phrase_evidence,Licensed phrase use,source_phrase_evidence,phrase_evidence,licensed phrase occurrence,Hebrew/Aramaic,Usage context only; no meaning is forced by this phrase row.,,מינה למורא וכבוד אב ואם ועמידה מפני,אב,מינה; למורא; וכבוד; ואם; ועמידה; מפני,"Abudarham, Third Gate; Blessings on Commandments:21",abudarham,Abudarham,100,0,100,100,,false,evidence,,,,,,1,"Abudarham. Lisbon, 1489.",hebrew_source_text,source-version-03b64afe2cc6056e,Public Domain,https://creativecommons.org/publicdomain/mark/1.0/,https://www.sefaria.org/Abudarham%2C_Third_Gate;_Blessings_on_Commandments:21,hebrew; source_ref; version_title; version_source; license,Hebrew phrase evidence only. No English translation or inferred meaning is imported from this row.,phrase-28d042b9601b3272
05d0-05d1,אב,אב,אב,phrase_evidence,Licensed phrase use,source_phrase_evidence,phrase_evidence,licensed phrase occurrence,Hebrew/Aramaic,Usage context only; no meaning is forced by this phrase row.,,הרב ומורא וכבוד אב ואם ונתינת צדקה,אב,הרב; ומורא; וכבוד; ואם; ונתינת; צדקה,"Abudarham, Third Gate; Blessings on Commandments:12",abudarham,Abudarham,100,0,100,100,,false,evidence,,,,,,1,"Abudarham. Lisbon, 1489.",hebrew_source_text,source-version-03b64afe2cc6056e,Public Domain,https://creativecommons.org/publicdomain/mark/1.0/,https://www.sefaria.org/Abudarham%2C_Third_Gate;_Blessings_on_Commandments:12,hebrew; source_ref; version_title; version_source; license,Hebrew phrase evidence only. No English translation or inferred meaning is imported from this row.,phrase-436572c8806fdf75
05d0-05d1,אב,אב,אב,phrase_evidence,Licensed phrase use,source_phrase_evidence,phrase_evidence,licensed phrase occurrence,Hebrew/Aramaic,Usage context only; no meaning is forced by this phrase row.,,המצות וכן כת אב ן הירחי ונהגו,אב,המצות; וכן; כת; ן; הירחי; ונהגו,"Abudarham, Weekday Prayers, Blessings on Torah:1",abudarham,Abudarham,100,0,100,100,,false,evidence,,,,,,1,"Abudarham. Lisbon, 1489.",hebrew_source_text,source-version-03b64afe2cc6056e,Public Domain,https://creativecommons.org/publicdomain/mark/1.0/,https://www.sefaria.org/Abudarham%2C_Weekday_Prayers%2C_Blessings_on_Torah:1,hebrew; source_ref; version_title; version_source; license,Hebrew phrase evidence only. No English translation or inferred meaning is imported from this row.,phrase-8249d3301f135c52
05d0-05d1,אב,אב,אב,phrase_evidence,Licensed phrase use,source_phrase_evidence,phrase_evidence,licensed phrase occurrence,Hebrew/Aramaic,Usage context only; no meaning is forced by this phrase row.,,אברהם בר יצחק אב בית דין את,אב,אברהם; בר; יצחק; בית; דין; את,"Abudarham, Third Gate; Blessings on Commandments:11",abudarham,Abudarham,100,0,100,100,,false,evidence,,,,,,1,"Abudarham. Lisbon, 1489.",hebrew_source_text,source-version-03b64afe2cc6056e,Public Domain,https://creativecommons.org/publicdomain/mark/1.0/,https://www.sefaria.org/Abudarham%2C_Third_Gate;_Blessings_on_Commandments:11,hebrew; source_ref; version_title; version_source; license,Hebrew phrase evidence only. No English translation or inferred meaning is imported from this row.,phrase-f0e0e747fb6eaf61
05d0-05d1,אב,אב,אב,phrase_evidence,Licensed phrase use,source_phrase_evidence,phrase_evidence,licensed phrase occurrence,Hebrew/Aramaic,Usage context only; no meaning is forced by this phrase row.,,שלום ומורא וכבוד אב ואם והמוכיח חבירו,אב,שלום; ומורא; וכבוד; ואם; והמוכיח; חבירו,"Abudarham, Third Gate; Blessings on Commandments:11",abudarham,Abudarham,100,0,100,100,,false,evidence,,,,,,1,"Abudarham. Lisbon, 1489.",hebrew_source_text,source-version-03b64afe2cc6056e,Public Domain,https://creativecommons.org/publicdomain/mark/1.0/,https://www.sefaria.org/Abudarham%2C_Third_Gate;_Blessings_on_Commandments:11,hebrew; source_ref; version_title; version_source; license,Hebrew phrase evidence only. No English translation or inferred meaning is imported from this row.,phrase-f8ccfb8c8a5c665e
05d0-05d1,אב,אָב,אָב,strict_hebrew,Hebrew form match,wiktionary_definition,form,inflected_form,Hebrew,form of אם,"Form-reference route; useful evidence, not a stronger definition than a sourced direct meaning.",,,,,,,84,0,84,84,,false,form_reference,,noun,form_reference,"{""lemma"":""אם"",""normalized_lemma"":""אמ"",""tags"":[""masculine""]}",,1,Hebrew Wiktionary data via Kaikki/Wiktextract,kaikki,kaikki-e165c6ce44d93415,CC BY-SA 4.0 / GFDL,https://en.wiktionary.org/wiki/Wiktionary:Copyrights,https://kaikki.org/dictionary/Hebrew/index.html,forms; form tags; lemma pointer,Kaikki Hebrew JSONL line 104. Form route points back to the licensed lemma row; inherited lemma gloss is evidence only.,def-kaikki-form-6dafa293c225c24b
05d0-05d1,אב,אב,אב,citable_paraphrase_evidence,Citable definition/paraphrase match,citable_paraphrase_evidence,citable_paraphrase_evidence,lemma definition plus licensed workbench usage,Hebrew,"Av (the eleventh month of the civil year and the fifth month of the ecclesiastical year in the Jewish calendar, after Tammuz and before Elul)",Source-backed citable paraphrase route; displayed percent is the route match percent.,המדה השלישית מבנין אב וכתוב אחד מבנין,אב,המדה; השלישית; מבנין; וכתוב; אחד; מבנין,"Abudarham, Weekday Prayers, Baraita of Rabbi Ishmael:3",abudarham,Abudarham,100,20,80,100,,false,evidence,,,paraphrase_evidence,,,2,"Hebrew Wiktionary data via Kaikki/Wiktextract; Abudarham. Lisbon, 1489.",kaikki; hebrew_source_text,kaikki-040549ef29804805; source-version-03b64afe2cc6056e,CC BY-SA 4.0 / GFDL; Public Domain,https://en.wiktionary.org/wiki/Wiktionary:Copyrights; https://creativecommons.org/publicdomain/mark/1.0/,https://kaikki.org/dictionary/Hebrew/index.html; https://www.sefaria.org/Abudarham%2C_Weekday_Prayers%2C_Baraita_of_Rabbi_Ishmael:3,word; part of speech; glosses; forms/tags without examples; hebrew; source_ref; version_title; version_source; license,Kaikki Hebrew JSONL line 391. Examples and quotation translations excluded.; Hebrew usage evidence only. No English source-text translation is imported from this row.,citable-para-007e84ee2ca60e04
05d0-05d1,אב,אב,אב,citable_paraphrase_evidence,Citable definition/paraphrase match,citable_paraphrase_evidence,citable_paraphrase_evidence,lemma definition plus licensed workbench usage,Hebrew,"Av (the eleventh month of the civil year and the fifth month of the ecclesiastical year in the Jewish calendar, after Tammuz and before Elul)",Source-backed citable paraphrase route; displayed percent is the route match percent.,כבנים רחמנו כרחם אב על בנים אם,אב,כבנים; רחמנו; כרחם; על; בנים; אם,"Abudarham, Fasts, Prayers:7",abudarham,Abudarham,100,20,80,100,,false,evidence,,,paraphrase_evidence,,,2,"Hebrew Wiktionary data via Kaikki/Wiktextract; Abudarham. Lisbon, 1489.",kaikki; hebrew_source_text,kaikki-040549ef29804805; source-version-03b64afe2cc6056e,CC BY-SA 4.0 / GFDL; Public Domain,https://en.wiktionary.org/wiki/Wiktionary:Copyrights; https://creativecommons.org/publicdomain/mark/1.0/,https://kaikki.org/dictionary/Hebrew/index.html; https://www.sefaria.org/Abudarham%2C_Fasts%2C_Prayers:7,word; part of speech; glosses; forms/tags without examples; hebrew; source_ref; version_title; version_source; license,Kaikki Hebrew JSONL line 391. Examples and quotation translations excluded.; Hebrew usage evidence only. No English source-text translation is imported from this row.,citable-para-0100e3006a2726e4
05d0-05d1,אב,אב,אב,citable_paraphrase_evidence,Citable definition/paraphrase match,citable_paraphrase_evidence,citable_paraphrase_evidence,lemma definition plus licensed workbench usage,Hebrew,"Av (the eleventh month of the civil year and the fifth month of the ecclesiastical year in the Jewish calendar, after Tammuz and before Elul)",Source-backed citable paraphrase route; displayed percent is the route match percent.,בהמה זהו בנין אב משני כתובים,אב,בהמה; זהו; בנין; משני; כתובים,"Abudarham, Weekday Prayers, Baraita of Rabbi Ishmael:3",abudarham,Abudarham,100,20,80,100,,false,evidence,,,paraphrase_evidence,,,2,"Hebrew Wiktionary data via Kaikki/Wiktextract; Abudarham. Lisbon, 1489.",kaikki; hebrew_source_text,kaikki-040549ef29804805; source-version-03b64afe2cc6056e,CC BY-SA 4.0 / GFDL; Public Domain,https://en.wiktionary.org/wiki/Wiktionary:Copyrights; https://creativecommons.org/publicdomain/mark/1.0/,https://kaikki.org/dictionary/Hebrew/index.html; https://www.sefaria.org/Abudarham%2C_Weekday_Prayers%2C_Baraita_of_Rabbi_Ishmael:3,word; part of speech; glosses; forms/tags without examples; hebrew; source_ref; version_title; version_source; license,Kaikki Hebrew JSONL line 391. Examples and quotation translations excluded.; Hebrew usage evidence only. No English source-text translation is imported from this row.,citable-para-08b202ff113b9693
05d0-05d1,אב,אב,אב,citable_paraphrase_evidence,Citable definition/paraphrase match,citable_paraphrase_evidence,citable_paraphrase_evidence,lemma definition plus licensed workbench usage,Hebrew,"Av (the eleventh month of the civil year and the fifth month of the ecclesiastical year in the Jewish calendar, after Tammuz and before Elul)",Source-backed citable paraphrase route; displayed percent is the route match percent.,אברהם בר יצחק אב בית דין ועבדתם,אב,אברהם; בר; יצחק; בית; דין; ועבדתם,"Abudarham, Weekday Prayers, Amidah:10",abudarham,Abudarham,100,20,80,100,,false,evidence,,,paraphrase_evidence,,,2,"Hebrew Wiktionary data via Kaikki/Wiktextract; Abudarham. Lisbon, 1489.",kaikki; hebrew_source_text,kaikki-040549ef29804805; source-version-03b64afe2cc6056e,CC BY-SA 4.0 / GFDL; Public Domain,https://en.wiktionary.org/wiki/Wiktionary:Copyrights; https://creativecommons.org/publicdomain/mark/1.0/,https://kaikki.org/dictionary/Hebrew/index.html; https://www.sefaria.org/Abudarham%2C_Weekday_Prayers%2C_Amidah:10,word; part of speech; glosses; forms/tags without examples; hebrew; source_ref; version_title; version_source; license,Kaikki Hebrew JSONL line 391. Examples and quotation translations excluded.; Hebrew usage evidence only. No English source-text translation is imported from this row.,citable-para-0a57e40ae28f5b1c
